,index,distance,pert point,ori point
153,153,0.04255464132077479,"[ 0.66176382  0.31895395  0.29324485  0.37708926  0.21267722  0.41164538
  0.93194715  0.91873125  0.4395509   0.32969635  0.8888949   0.01278612
  0.01556835 -0.04206007  0.01715439  0.01393659  0.02880283 -0.01794771
  0.05702175  0.01100934 -0.0762003  -0.04643441  0.00232973  0.01685915
 -0.01850538  0.00962408  0.05446036  0.03713279  0.00115864  0.01330726
 -0.09086601  0.08224248 -0.03548157 -0.02725461  0.00688825  0.00399227
  0.04441268  0.013295   -0.08460243  0.00812026 -0.04681677  0.0310543
  0.86911934 -0.05113116 -0.00183025  0.01588623 -0.00717266 -0.02058188
 -0.00569372  0.00605068 -0.01853209  0.07482014 -0.01668498 -0.10914281]","[0.60330165 0.35833333 0.15151515 0.43235505 0.22222222 0.24504707
 0.92913386 0.92125984 0.50393701 0.34323156 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
154,154,0.03663550525262631,"[0.57266915 0.37779948 0.14666193 0.17102776 0.26742167 0.35126941
 0.92393578 0.93042569 0.51628629 0.86849122 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.60930465 0.375      0.12121212 0.1932713  0.27002584 0.37572011
 0.91732283 0.93307087 0.53149606 0.89809006 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
155,155,0.026216982077003216,"[ 0.52921923  0.62509318  0.62676926  0.18396854  0.24621454  0.403386
  0.54992436  0.97058064  0.93380235  0.25695252 -0.04743691  0.14902886
  0.92728065  0.02078792  0.00457023 -0.09531842  0.00477371  0.85448154
 -0.07356245 -0.0022179   0.08515007 -0.05344004 -0.01121236  0.108312
  0.0719381   0.03817466  0.00501589  0.00828298  0.00101024 -0.00563293
 -0.00757818 -0.07115282  0.00832544  0.08286765  0.01146368 -0.02077048
 -0.05301154  0.03890218 -0.02943804  0.02155574 -0.0576062  -0.03603461
 -0.0999705   0.05847146  0.03181194  0.09880601 -0.09804075  0.00515307
  0.06448089  0.06970862  0.02552048  0.03745494 -0.0392115   0.1469488 ]","[0.4112056  0.64722222 0.48484848 0.17322835 0.29198966 0.43459323
 0.5984252  0.98031496 0.86220472 0.21092988 0.         0.
 1.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
156,156,0.1542560317335843,"[0.58566588 0.40137261 0.27734375 0.19710624 0.3023811  0.49018141
 0.93067175 0.92354361 0.4713029  0.34608651 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.48924462 0.5        0.40909091 0.10737294 0.28552972 0.53477589
 0.86220472 0.96062992 0.5511811  0.19183048 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
157,157,0.04461005594319753,"[ 0.6015549   0.08749294  0.20345559  0.10675616  0.28329091  0.13291125
  0.84344212  0.77389094  0.44971874 -0.03466345 -0.07786437 -0.02102164
  1.07979335  0.01893059 -0.0164279  -0.01063162  0.02023796 -0.0169848
  0.03067418 -0.03973913  0.06043026  0.07308891 -0.0397235  -0.07019644
  0.03787513  0.0145214   0.06576017 -0.02787625  0.02312944  0.00550718
  0.0725474  -0.03722914 -0.00187227  0.02919023  0.02811091 -0.02195355
  0.07188752 -0.0739218   0.01122573  0.08067303 -0.02941245  0.05379144
 -0.02784485  0.08542681  0.96939445 -0.01399798  0.02578575 -0.05073139
 -0.02103687 -0.0088059  -0.07683294  0.01438214 -0.02276172 -0.01957915]","[0.51175588 0.06666667 0.28787879 0.12168933 0.28165375 0.06266685
 0.81102362 0.76377953 0.46850394 0.05506761 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
158,158,0.028563246593806758,"[ 5.64155524e-01  7.88833695e-01  5.60961299e-02  5.03325452e-01
  2.73663672e-01  2.25808598e-01  8.43635888e-01  9.67969228e-01
  6.37385852e-01  3.83761228e-01  1.52751048e-02 -9.75855266e-03
  9.22640888e-01  6.73881808e-02  1.05910525e-02  6.96122724e-05
 -1.57831015e-02  5.52917716e-02  8.93303674e-03 -6.91037283e-03
 -7.26324912e-03 -1.05541010e-02 -1.42006071e-02  8.27891165e-03
  1.29481664e-02 -2.18881007e-03 -2.10160421e-02  1.22135843e-02
 -2.22568924e-02 -1.15458981e-02  2.46619723e-02  4.77900848e-03
 -8.42239360e-04 -1.06341561e-03  1.21966622e-02 -6.26589887e-05
  2.67150370e-03 -9.50737247e-03 -1.45417206e-02 -1.39768671e-02
  1.46135661e-02 -5.30218263e-03 -5.08843003e-03 -6.90496651e-03
  4.25826159e-03  9.33699991e-01 -6.28177096e-03  8.38211434e-04
 -4.55916232e-03 -6.50248974e-03 -1.11046518e-02  1.09696940e-03
 -1.61764754e-02 -7.62623989e-03]","[0.64082041 0.85833333 0.04545455 0.51539012 0.2997416  0.2373191
 0.83070866 0.93307087 0.6496063  0.39397742 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
159,159,0.05343195863486455,"[ 0.53975975  0.05273429  0.49207149  0.390122    0.40149842 -0.07479393
  0.84000884  0.90068174  0.59266221  0.13967856 -0.10371126 -0.05795618
  0.97474593  0.29460626 -0.05379887 -0.07154757 -0.03884974  0.20305575
 -0.05034559 -0.15001075  0.1381021   0.01912546 -0.16739092  0.02238288
 -0.01996246 -0.06937473 -0.08186034  0.11215467  0.05197674  0.09058989
  0.02975323 -0.07654141 -0.02079991  0.19207567  0.12235182  0.83145881
  0.02063394  0.0164961  -0.04869247 -0.08655113 -0.11352077  0.0176275
  0.02902601  0.17078333  0.09001283 -0.02116308  0.0544329   0.17696875
  0.27308465 -0.2907461  -0.10718297 -0.13191002 -0.0042071  -0.17445264]","[0.66983492 0.02777778 0.1969697  0.30994989 0.34237726 0.14331881
 0.81102362 0.84251969 0.57086614 0.3138157  0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
160,160,0.025784345185344164,"[ 0.36206865  0.1091908   0.23831489  0.30305875  0.31249655  0.14365767
  0.81784965  0.84214863  0.49561148  0.09616537 -0.00338341 -0.05013003
  0.95145965 -0.01523859 -0.03997337 -0.0380011  -0.06486959  0.07297585
  0.01433544  0.01221266 -0.01146218 -0.05818052 -0.01202135 -0.03990853
  0.93708214 -0.02434734  0.0197595   0.04270127  0.02029616  0.03369017
 -0.02946164  0.01055064 -0.03078495  0.00933768 -0.00627064  0.00295309
 -0.10238026 -0.01960289  0.01135779  0.01337828 -0.02190804 -0.02398758
 -0.00258774  0.0268405  -0.01642081 -0.03838551  0.03798986  0.04601033
  0.04200334  0.00163158  0.02567245 -0.02898129  0.02473642 -0.03915145]","[0.42421211 0.04444444 0.21212121 0.30780243 0.2881137  0.06547703
 0.81889764 0.83070866 0.54330709 0.10846229 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
161,161,0.04599206311764978,"[ 0.73982695  0.50743718  0.19429717  0.1789901   0.26614554  0.45419063
  0.94437444  0.84006144  0.52540032  0.56957827  0.85858592 -0.05818059
  0.18909913  0.04308144 -0.04062711  0.05775823 -0.03627681 -0.05836754
  0.08549994  0.08438071  0.04713912 -0.06731516  0.02618654  0.01039492
  0.09435437  0.96953692 -0.05811257 -0.05812062 -0.01307584  0.06027869
 -0.06371543  0.10890336  0.13259251 -0.09339867 -0.04824107  0.11544356
  0.00100492  0.0887439  -0.05654718  0.08366705  0.07841706 -0.10692298
  0.07306937 -0.02491401  0.02404056  0.07757455 -0.08207123  0.00142671
  0.11513018  0.02286473 -0.07727379  0.01153621  0.1806555  -0.07889655]","[0.54777389 0.40555556 0.10606061 0.365068   0.27648579 0.5512154
 0.90551181 0.94094488 0.55905512 0.61606023 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
162,162,0.058937746178662494,"[ 0.85266818  0.82571986  0.19503976 -0.242014   -0.30059854  0.40268001
  0.91745182  0.68827345  0.71295165  0.10761853  0.84072846  0.3357883
  0.09095931  0.21146292  0.1131521   0.23904804 -0.2657695   0.38140078
  0.17395888 -0.15770555  0.13723666  0.04204402 -0.02921454  0.24454864
  0.13503491 -0.07377704 -0.17372609 -0.18241782  0.31906336  0.21298705
  0.15288893 -0.10904239  0.15976768 -0.04782078 -0.09317399  0.41543521
 -0.07359805 -0.13088374  0.20757554 -0.03896967 -0.03233037 -0.25717998
  0.6187829  -0.02695501 -0.22671808  0.36336246 -0.32216889 -0.17206848
  0.11536741 -0.22381598  0.18703392  0.26344661 -0.15124621 -0.09845719]","[0.53826913 0.91666667 0.25757576 0.12526843 0.25064599 0.50765772
 0.7007874  0.85826772 0.7007874  0.20507459 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
163,163,0.05377825656965265,"[ 1.16753744  0.34653965  0.28701935 -0.32416879  0.57411936 -0.10026882
  0.59844221  1.00738099  0.62463561  0.47287875  1.43143196 -0.25208634
  0.31789077  0.31562858  0.48388038 -0.16307793 -0.94749063  0.64673694
  0.3243165  -0.10038454  0.70909672 -0.4350415  -0.10569302  0.400404
 -0.15396688  0.50276724 -0.29143146 -0.25759567 -0.23283915  0.26409376
  0.07640811 -0.29261932 -0.51189783  0.28537834  0.79231873 -0.17903942
 -0.04682913 -0.09480261  0.22024213  0.58730428  0.16678856 -0.33862221
  0.49871404 -0.84687313  0.16538602  0.0662208   0.47138291 -0.12290259
 -0.13017349  0.26664461  0.04955397 -0.00745812 -0.02525873  0.31869694]","[0.57928964 0.20277778 0.09090909 0.09090909 0.22609819 0.43445272
 0.89370079 0.9015748  0.53543307 0.23002928 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
164,164,0.025428763726911423,"[ 0.48743375  0.06863648  0.12930218  0.17205032  0.23029672  0.70270819
  0.82131416  0.8297228   0.56109501  0.2312774   0.91064681 -0.06451713
 -0.07908501  0.07517954 -0.00841878 -0.06961446 -0.08177395  0.13572506
 -0.05371479 -0.09770692 -0.04832155  0.12405046  0.01649392  0.08044541
 -0.067783    0.05458032 -0.00110829 -0.06232521 -0.05999634 -0.0211961
 -0.09828983  0.02534707 -0.08116833  0.01651923 -0.0610712   1.01141408
 -0.06883313 -0.03988592  0.01231572  0.04098245 -0.05844443 -0.05713261
  0.0392052   0.10288243  0.05922269 -0.10492003 -0.00609963 -0.00153381
 -0.03289892 -0.04077718 -0.06692528 -0.0379009   0.0015727   0.06179101]","[0.55777889 0.09444444 0.13636364 0.10737294 0.22351421 0.81340452
 0.86220472 0.87007874 0.54330709 0.28049631 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
165,165,0.08540482954545453,"[0.58809971 0.92508138 0.17631392 0.11926575 0.25305207 0.41733125
 0.75071128 0.89256659 0.68701172 0.38392044 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.54627314 0.96944444 0.09090909 0.19828203 0.28036176 0.49613601
 0.82283465 0.90551181 0.62598425 0.35549979 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
166,166,0.08132588148921276,"[ 0.61390081  0.10088786  0.19569735  0.04905464  0.11243781  0.3820978
  0.94946112  0.83713063  0.50069923  0.71737499  1.04498602  0.06928533
  0.02836097  0.03310782  0.00934187 -0.03378815  0.04421112  0.12798571
  0.11968008 -0.03303616 -0.02297025  0.00967156 -0.03862992 -0.13084459
 -0.01878855 -0.09212315  0.02130197  0.03860969  0.0472279  -0.02801627
  0.04877102  0.07309666  0.14379211 -0.04197545  0.01501927  0.01141412
 -0.07087184 -0.02428044 -0.05759379 -0.04525856 -0.08224566  0.06508624
  0.95062171 -0.07758595  0.02717587 -0.12231281  0.02866073 -0.09715368
 -0.03408463  0.00974282  0.09106471  0.02799644  0.01481319  0.00498823]","[0.45872936 0.15277778 0.18181818 0.06084467 0.22739018 0.39735844
 0.89370079 0.84645669 0.46850394 0.64728844 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
167,167,0.22126909450904905,"[-1.22551717  0.09191481 -0.32632546 -0.85617043  0.98266347 -0.6011171
  0.16403193  1.22730678  0.33137977 -1.11618409  1.78232533 -0.32623887
  0.1612979   0.2795751  -0.76335526 -0.28898828 -0.90517046 -0.01519951
 -0.6802426   0.14866755  1.10168267  0.90682372  0.17396194  0.53352944
  0.42109017  0.90188692  0.01982601 -0.16826075 -0.84250822  0.88769328
 -0.24980598  0.29530586  0.13913736  1.01345578 -0.56219782  0.43226727
  0.37912739 -1.09149077  0.02684854  0.71090303 -0.35457243 -0.85381472
 -1.17357193  0.70612576 -0.23249963  0.71479397 -0.7051321  -0.15056138
 -1.03197443 -0.78832027  0.59040081  0.26659102 -0.07073321  0.28137349]","[0.3951976  0.20277778 0.09090909 0.02147459 0.2248062  0.27399185
 0.8976378  0.8976378  0.52755906 0.71448487 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
168,168,0.08150123859747106,"[ 0.32609274  0.40361978  0.18921859  0.11230902  0.33893681  0.24258882
  0.88523717  1.01701906  0.37727495  0.08136893 -0.1233576   0.82535647
  0.10280544  0.19664604 -0.2316172  -0.04202683  0.17187908  0.0049472
  0.09060527 -0.04684091  0.05863271 -0.02411401 -0.04702498 -0.14804097
 -0.01997152  0.11107497 -0.05007412  0.03984813 -0.01745213 -0.02620938
 -0.06007643 -0.08336853 -0.10580009 -0.03715692  0.10692894  0.04314248
  0.76326902  0.02903294 -0.07832397 -0.17813534 -0.1356763   0.17119457
  0.09007442 -0.10555758 -0.20599721  0.03970407  0.06885234  0.05876308
  0.04568463 -0.00803882  0.15662594  0.00249743 -0.02135329 -0.11877969]","[0.66433217 0.41111111 0.21212121 0.19183966 0.29328165 0.14753407
 0.93700787 0.93700787 0.50393701 0.27993866 0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
169,169,0.0028910994110819353,"[ 4.15730548e-01  2.88284691e-01  2.26367039e-01  3.18159231e-01
  2.38001357e-01  1.14630945e-01  9.64002095e-01  8.62560075e-01
  3.90250018e-01  1.75840328e-01  3.76963114e-04 -2.21970714e-04
  9.99792826e-01 -1.88385612e-04  1.64452244e-05 -3.34720457e-04
 -5.45359431e-05  5.95723663e-04  3.47602748e-05 -3.62218575e-04
 -8.83405174e-05 -3.27749789e-04 -8.20963871e-05  1.79062310e-05
  1.00012400e+00  1.15053516e-04  5.14322054e-04 -7.92065676e-05
  6.71018305e-05 -2.34058425e-04  1.80795638e-04  6.39130423e-05
 -2.48249916e-05 -5.43216001e-05 -3.86937233e-05 -1.97435545e-04
  1.97784545e-04  2.42464119e-04  2.29788890e-04 -4.67903200e-05
  2.57110152e-04  1.12373819e-05  3.11754754e-05  4.63852157e-05
  3.65906532e-05  2.83831906e-04  6.07904646e-05  3.33104870e-04
 -8.64518731e-05 -1.00882054e-04 -2.97083414e-04  9.25173074e-05
  1.52945358e-04 -4.39098975e-04]","[0.41470735 0.28888889 0.22727273 0.31710809 0.23643411 0.11310946
 0.96456693 0.86220472 0.38976378 0.17649519 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
170,170,0.03186534829734756,"[ 5.79506081e-01  3.60375291e-01  2.97722156e-01  3.95919338e-01
  4.59917557e-01  1.86046731e-01  9.85456085e-01  8.39717782e-01
  3.45398573e-01  3.45192851e-02 -1.30769073e-02  1.48688660e-02
  1.00244159e+00  1.37951832e-03  1.97740686e-02 -3.64997281e-03
 -2.53841021e-02 -8.27736992e-03 -8.66986063e-03  3.56182521e-03
  2.05555157e-03  6.49075345e-03  1.45692328e-03  2.12323961e-02
  6.06761639e-03  5.53544379e-03 -2.06162066e-02 -2.86370244e-03
 -2.66159259e-03 -1.19827061e-03 -1.93996821e-02 -6.00717420e-03
  1.70584547e-03  2.00339092e-02  1.05877138e-02 -2.27076141e-02
 -2.86531837e-02  9.52342942e-01 -3.19590524e-03  3.43151709e-04
  1.17439683e-02 -1.21132217e-02  3.21083073e-02 -1.42606285e-02
 -1.85465407e-02  8.23458958e-03 -3.52755642e-02 -6.89972793e-03
  1.69690813e-02 -1.46043853e-02 -4.99916982e-03  7.47879700e-02
  1.72838660e-02 -1.83132780e-02]","[0.50475238 0.31388889 0.3030303  0.36936292 0.49224806 0.14416187
 0.98425197 0.84645669 0.33070866 0.06859055 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
171,171,0.08332568080266864,"[ 0.35605773  0.91512631  0.52271068  0.22696795  0.51444593  0.3471968
  0.62000176  0.59882689  0.40223234  0.32887754  0.70164836  0.07672844
  0.09029024  0.10196307 -0.03076111  0.06552717  0.23708592 -0.01618374
  0.06367442  0.18197234  0.02913025  0.09749405 -0.04381545 -0.16203088
  0.00196522 -0.13622072  0.05794843 -0.110032    0.02103047 -0.00788356
  0.1279201   0.02151827 -0.00703292 -0.04965185  0.05569613  0.06545577
  0.12789732 -0.01216938 -0.02939427 -0.05546278 -0.06675576  0.01598217
  0.81429984  0.08041169  0.09987189  0.06516934 -0.06814394  0.08540101
 -0.02037938  0.00382672  0.05527661  0.00795952 -0.08302032  0.11132019]","[0.65532766 0.98333333 0.43939394 0.22834646 0.37596899 0.130111
 0.62598425 0.68897638 0.56692913 0.26474279 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
172,172,0.02172875993310686,"[ 4.67947889e-01  1.45044300e-01  1.45048387e-01  3.12050432e-01
  2.53359890e-01  6.36932466e-01  7.94955421e-01  8.91299249e-01
  6.12352094e-01  3.42119226e-01  9.24716553e-01  3.63362628e-02
  2.72145705e-02  5.53327717e-02 -3.81435559e-02  4.90472396e-03
  4.72358098e-02  6.60784084e-02 -6.62303221e-03  2.09643763e-02
 -6.01866168e-02  9.48585030e-01 -2.81067687e-02  8.69603520e-02
 -7.22218055e-03  1.22366880e-02 -2.24589042e-03 -9.19722017e-02
  5.23119129e-03  5.14942479e-03 -3.52310017e-02 -4.37654630e-02
 -2.69705352e-02  5.00937897e-03 -7.90160890e-02  6.48237748e-02
 -1.03634531e-02  2.01580432e-03  9.11982378e-03 -3.61748810e-02
  1.48009182e-04  6.71445018e-02 -3.43020896e-03  6.18641295e-03
  6.82172722e-03 -3.96908770e-02 -6.11703388e-02 -3.06471825e-02
 -4.61562175e-02 -7.89458389e-02 -6.23820823e-02 -1.55064695e-02
 -2.05814162e-02  4.47001148e-03]","[0.52876438 0.05       0.07575758 0.30994989 0.22739018 0.68652522
 0.8503937  0.90551181 0.59448819 0.41321623 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
173,173,0.02099964023680282,"[ 5.49779168e-01  5.72414511e-02  2.84665194e-01  5.12146088e-01
  5.89014982e-01  2.56269632e-01  7.98599384e-01  7.54527941e-01
  4.63902897e-01  2.94884663e-01 -2.93683089e-04 -2.67932260e-03
  9.56301709e-01  4.79325882e-02 -4.44431694e-03  4.98287829e-03
  9.43986623e-03 -1.07768429e-02  6.04057482e-03  4.74532772e-02
  1.58283421e-03 -6.15845502e-03 -8.47208708e-03  5.02474035e-03
  7.38150859e-03 -2.45309632e-02  2.26131819e-02  1.33241607e-02
 -6.37677230e-03 -6.32728849e-03 -6.38437672e-03 -3.84499930e-03
 -9.69364836e-03  2.96675990e-03  4.64918851e-03  5.05712633e-03
  3.61911887e-03 -1.01956396e-02 -5.16504413e-03  2.29968082e-03
  1.40065914e-03 -6.86932638e-03 -6.91482230e-04 -7.61795961e-03
  9.75658634e-03  2.26687435e-02  9.57577720e-01 -1.23299714e-03
  2.03085062e-02 -2.22176310e-03  4.78540932e-03  5.21030495e-03
 -5.72628529e-03 -9.61159927e-03]","[0.59729865 0.06388889 0.3030303  0.52254832 0.58914729 0.26401574
 0.7992126  0.75590551 0.46850394 0.29806218 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.        ]"
174,174,0.059618411951162964,"[ 6.23509560e-01  3.57454981e-01  1.69860051e-01  6.09582603e-02
  2.34341146e-01  1.77344383e-01  9.04648629e-01  9.48137849e-01
  5.22320805e-01  2.75997568e-01  9.65878800e-01  2.77612772e-02
  3.70575958e-02 -8.71989386e-03 -7.41930538e-03 -2.99760247e-02
 -3.18114374e-02  2.28818315e-02  2.30318671e-02 -4.22112548e-03
  1.14732656e-02  4.87577429e-02  1.14020964e-02 -4.92393830e-02
 -2.46704246e-02  1.62619207e-02 -3.04499587e-02 -1.04938831e-02
  3.45390795e-02 -9.82219241e-03  1.02421511e-02 -4.52076953e-02
 -4.30866592e-02  3.70481626e-03 -1.61044305e-02 -7.02862893e-03
  1.01522719e+00 -3.70390307e-02 -3.62781690e-02  5.66321718e-02
  6.40950856e-03  3.22332336e-02 -3.39705712e-02 -1.52370232e-02
  4.07197815e-03  1.81215567e-02 -1.62618517e-02  3.17432282e-02
 -3.30991232e-02 -8.72064345e-04 -3.82263077e-02  1.49090907e-02
 -3.52527102e-03 -9.65872840e-02]","[0.51725863 0.41388889 0.1969697  0.04795991 0.22739018 0.10538148
 0.92913386 0.94094488 0.51181102 0.27715043 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
175,175,0.0756873123729938,"[ 0.78293181  0.45449258  0.7038     -0.50444304  1.12710062  1.13587027
  0.54916448  0.80333361  0.92033247  1.25212081  1.04848049 -0.1223003
  0.06181859 -0.24319322  0.31123467 -0.73022612  0.17998175 -0.47705329
 -0.2963401   0.36351137 -0.40247604 -0.18183529  0.51462425 -0.70024593
  0.21968813 -0.43035571 -0.04350729 -0.52876836  0.75158581  0.0225817
  0.08029178  0.5720119   0.2012687   0.14138752 -0.25917356  0.07709321
  0.60763653 -0.49378436 -0.55726665  0.89550071 -0.3383025   0.5666184
  0.79450722  0.22841455 -0.07660454  0.87068994  0.19661277  0.05759281
  0.40689498 -0.43176701  0.0384476  -0.24970667 -0.27476127  0.17195352]","[0.50425213 0.88055556 0.18181818 0.03006442 0.23255814 0.56372067
 0.74015748 0.90551181 0.71259843 0.83814304 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
